ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
201779_s_at	1.19e-09	2.13e-10	7.062156	12.882527	0.6518294	RNF13	ring finger protein 13	RNF13	ring finger protein 13	FALSE
217865_at	6.1e-08	1.48e-08	6.162485	8.710359	0.6300948	RNF130	ring finger protein 130	RNF130	ring finger protein 130	FALSE
223592_s_at	0.141	0.108	-1.622584	-6.204193	-0.1551921	RNF135	ring finger protein 135	RNF135	ring finger protein 135	FALSE
218738_s_at	0.167	0.13	-1.52689	-6.352284	-0.2192307	RNF138	ring finger protein 138	RNF138	ring finger protein 138	FALSE
209510_at	0.537	0.482	0.705275	-7.262883	0.0459817	RNF139	ring finger protein 139	RNF139	ring finger protein 139	FALSE
201824_at	0.0373	0.0251	2.27448	-4.972782	0.2617258	RNF14	ring finger protein 14	RNF14	ring finger protein 14	FALSE
219104_at	2.99e-06	9.68e-07	-5.217987	4.620485	-0.649341	RNF141	ring finger protein 141	RNF141	ring finger protein 141	FALSE
204040_at	0.0884	0.0643	-1.87032	-5.781393	-0.2701804	RNF144A	ring finger protein 144A	RNF144A	ring finger protein 144A	FALSE
1556797_at	2.81e-10	4.49e-11	-7.383243	14.42012	-0.7176681	RNF144A-AS1	RNF144A antisense RNA 1	GRASLND	glycosaminoglycan regulatory associated long non-coding RNA	FALSE
228153_at	7.05e-20	2.02e-21	12.12481	38.092174	1.7884869	RNF144B	ring finger protein 144B	RNF144B	ring finger protein 144B	FALSE
226077_at	0.093	0.068	1.844628	-5.827855	0.2729137	RNF145	ring finger protein 145	RNF145	ring finger protein 145	FALSE
221430_s_at	3.75e-05	1.47e-05	4.555364	1.986819	0.5099198	RNF146	ring finger protein 146	RNF146	ring finger protein 146	FALSE
225414_at	0.74	0.698	-0.389574	-7.436347	-0.0405746	RNF149	ring finger protein 149	RNF149	ring finger protein 149	FALSE
227657_at	0.00386	0.00213	3.152482	-2.740839	0.5160121	RNF150	ring finger protein 150	RNF150	ring finger protein 150	FALSE
226433_at	0.0214	0.0136	-2.510461	-4.434918	-0.4769874	RNF157	ring finger protein 157	RNF157	ring finger protein 157	FALSE
1557545_s_at	0.841	0.811	0.240056	-7.483695	0.0381727	RNF165	ring finger protein 165	ARK2C	arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2C	FALSE
227726_at	4.89e-21	1.14e-22	12.706318	40.957628	0.9795234	RNF166	ring finger protein 166	RNF166	ring finger protein 166	FALSE
212047_s_at	0.405	0.351	-0.937096	-7.072492	-0.0643229	RNF167	ring finger protein 167	RNF167	ring finger protein 167	FALSE
226739_at	0.0903	0.066	-1.858879	-5.802158	-0.1441642	RNF169	ring finger protein 169	RNF169	ring finger protein 169	FALSE
226104_at	0.00261	0.0014	3.28538	-2.350278	0.4090195	RNF170	ring finger protein 170	RNF170	ring finger protein 170	FALSE
236465_at	0.000234	0.000105	-4.039332	0.100762	-0.6852884	RNF175	ring finger protein 175	RNF175	ring finger protein 175	FALSE
242033_at	3.51e-05	1.36e-05	4.573574	2.056166	1.145845	RNF180	ring finger protein 180	RNF180	ring finger protein 180	FALSE
223064_at	8.81e-11	1.29e-11	-7.637892	15.653898	-0.5786891	RNF181	ring finger protein 181	RNF181	ring finger protein 181	FALSE
230720_at	5.66e-17	2.66e-18	10.693624	30.937984	2.6848757	RNF182	ring finger protein 182	RNF182	ring finger protein 182	FALSE
235153_at	1.05e-05	3.74e-06	-4.894679	3.307965	-1.1861794	RNF183	ring finger protein 183	RNF183	ring finger protein 183	FALSE
224750_at	0.00117	0.000587	3.54977	-1.535092	0.2372661	RNF185	ring finger protein 185	RNF185	ring finger protein 185	FALSE
219739_at	0.00515	0.00291	-3.051157	-3.029711	-0.7259146	RNF186	ring finger protein 186	RNF186	ring finger protein 186	FALSE
230662_at	8.11e-08	2e-08	-6.09645	8.413586	-0.6425487	RNF187	ring finger protein 187	RNF187	ring finger protein 187	FALSE
220483_s_at	0.0168	0.0105	-2.606421	-4.202794	-0.2564405	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase	FALSE
36564_at	0.0913	0.0667	-1.853551	-5.811788	-0.3475905	RNF19B	ring finger protein 19B	RNF19B	ring finger protein 19B	FALSE
222683_at	0.478	0.422	0.805935	-7.186729	0.0631408	RNF20	ring finger protein 20	RNF20	ring finger protein 20	FALSE
1555870_at	0.485	0.429	0.793932	-7.196336	0.0873431	RNF207	ring finger protein 207	RNF207	ring finger protein 207	FALSE
221273_s_at	0.00194	0.00102	-3.383451	-2.053739	-0.3228983	RNF208	ring finger protein 208	RNF208	ring finger protein 208	FALSE
236454_at	0.00151	0.000775	-3.466607	-1.796876	-0.5185722	RNF212	ring finger protein 212	RNF212	ring finger protein 212	FALSE
231956_at	0.000877	0.000432	3.639646	-1.246773	0.6781709	RNF213	ring finger protein 213	RNF213	ring finger protein 213	FALSE
227114_at	0.296	0.247	-1.16562	-6.833219	-0.0925565	RNF214	ring finger protein 214	RNF214	ring finger protein 214	FALSE
218426_s_at	0.000225	0.000101	-4.050078	0.138413	-0.3261515	RNF216	ring finger protein 216	RNF216	ring finger protein 216	FALSE
235492_at	0.443	0.388	-0.867598	-7.135132	-0.1644725	RNF217	ring finger protein 217	RNF217	ring finger protein 217	FALSE
219303_at	0.187	0.147	-1.460743	-6.449625	-0.2031525	RNF219	ring finger protein 219	OBI1	ORC ubiquitin ligase 1	FALSE
219988_s_at	0.545	0.49	-0.69205	-7.272142	-0.0534577	RNF220	ring finger protein 220	RNF220	ring finger protein 220	FALSE
204668_at	1.15e-13	1.01e-14	-9.067543	22.742678	-1.4262723	RNF24	ring finger protein 24	RNF24	ring finger protein 24	FALSE
218861_at	0.0131	0.008	-2.70558	-3.954962	-0.1326089	RNF25	ring finger protein 25	RNF25	ring finger protein 25	FALSE
224338_s_at	0.000106	4.44e-05	-4.269003	0.920845	-0.3542646	RNF26	ring finger protein 26	RNF26	ring finger protein 26	FALSE
220788_s_at	0.0234	0.0151	2.47327	-4.522817	0.2343635	RNF31///IRF9	ring finger protein 31///interferon regulatory factor 9	RNF31	ring finger protein 31	FALSE
219035_s_at	0.00499	0.00282	-3.06216	-2.998721	-0.19736	RNF34	ring finger protein 34	RNF34	ring finger protein 34	FALSE
218528_s_at	1.35e-17	5.65e-19	11.00038	32.480612	0.8553933	RNF38	ring finger protein 38	RNF38	ring finger protein 38	FALSE
219916_s_at	0.0545	0.0378	-2.104266	-5.330964	-0.4587401	RNF39	ring finger protein 39	RNF39	ring finger protein 39	FALSE
212696_s_at	0.491	0.435	-0.78309	-7.204891	-0.0692892	RNF4	ring finger protein 4	RNF4	ring finger protein 4	FALSE
206845_s_at	0.59	0.537	-0.619436	-7.319885	-0.0462536	RNF40	ring finger protein 40	RNF40	ring finger protein 40	FALSE
201961_s_at	9.24e-06	3.25e-06	4.928517	3.442967	0.3524481	RNF41	ring finger protein 41	RNF41	ring finger protein 41	FALSE
218704_at	0.00022	9.82e-05	-4.056515	0.160999	-0.6467601	RNF43	ring finger protein 43	RNF43	ring finger protein 43	FALSE
203286_at	0.36	0.307	-1.026398	-6.98505	-0.0897732	RNF44	ring finger protein 44	RNF44	ring finger protein 44	FALSE
203403_s_at	0.373	0.32	-0.999449	-7.012259	-0.0789392	RNF6	ring finger protein 6	RNF6	ring finger protein 6	FALSE
224395_s_at	5.05e-07	1.44e-07	-5.657924	6.481957	-0.6111341	RNF7	ring finger protein 7	RNF7	ring finger protein 7	FALSE
203160_s_at	0.178	0.139	-1.490056	-6.406998	-0.1463959	RNF8	ring finger protein 8	RNF8	ring finger protein 8	FALSE
221909_at	1.02e-05	3.62e-06	-4.902221	3.338008	-1.3245207	RNFT2	ring finger protein, transmembrane 2	RNFT2	ring finger protein, transmembrane 2	FALSE
204207_s_at	0.0193	0.0122	-2.552117	-4.335092	-0.3323275	RNGTT	RNA guanylyltransferase and 5'-phosphatase	RNGTT	RNA guanylyltransferase and 5'-phosphatase	FALSE
206050_s_at	7.95e-10	1.38e-10	7.152737	13.314078	0.5721904	RNH1	ribonuclease/angiogenin inhibitor 1	RNH1	ribonuclease/angiogenin inhibitor 1	FALSE
223824_at	0.0162	0.0101	-2.622597	-4.162915	-0.3630297	RNLS	renalase, FAD dependent amine oxidase	RNLS	renalase, FAD dependent amine oxidase	FALSE
202684_s_at	0.000112	4.75e-05	-4.251121	0.855848	-0.6090434	RNMT	RNA guanine-7 methyltransferase	RNMT	RNA guanine-7 methyltransferase	FALSE
226975_at	3.2e-06	1.04e-06	5.200845	4.549657	0.6324402	RNPC3	RNA binding region (RNP1, RRM) containing 3	RNPC3	RNA binding region (RNP1, RRM) containing 3	FALSE
208270_s_at	0.543	0.489	-0.694016	-7.270776	-0.0726933	RNPEP	arginyl aminopeptidase	RNPEP	arginyl aminopeptidase	FALSE
218301_at	0.0321	0.0213	2.339004	-4.830429	0.2210026	RNPEPL1	arginyl aminopeptidase like 1	RNPEPL1	arginyl aminopeptidase like 1	FALSE
207939_x_at	1.23e-06	3.73e-07	-5.440191	5.55041	-0.2863662	RNPS1	RNA binding protein with serine rich domain 1	RNPS1	RNA binding protein with serine rich domain 1	FALSE
213194_at	0.0609	0.0428	-2.051795	-5.436244	-0.3103838	ROBO1	roundabout guidance receptor 1	ROBO1	roundabout guidance receptor 1	FALSE
226766_at	2.2e-16	1.15e-17	10.404505	29.481267	2.7663341	ROBO2	roundabout guidance receptor 2	ROBO2	roundabout guidance receptor 2	FALSE
219550_at	0.00128	0.000652	3.518628	-1.63369	0.3706007	ROBO3	roundabout guidance receptor 3	ROBO3	roundabout guidance receptor 3	FALSE
226028_at	2.05e-35	4.27e-38	20.682702	76.302426	2.899273	ROBO4	roundabout guidance receptor 4	ROBO4	roundabout guidance receptor 4	FALSE
214578_s_at	2.36e-06	7.51e-07	5.27743	4.867115	0.5240679	ROCK1	Rho associated coiled-coil containing protein kinase 1	ROCK1	Rho associated coiled-coil containing protein kinase 1	FALSE
202762_at	3.68e-05	1.44e-05	4.560499	2.006355	0.4764027	ROCK2	Rho associated coiled-coil containing protein kinase 2	ROCK2	Rho associated coiled-coil containing protein kinase 2	FALSE
218394_at	0.00415	0.00231	3.126586	-2.815409	0.3507891	ROGDI	rogdi homolog	ROGDI	rogdi atypical leucine zipper	FALSE
205806_at	4.1e-05	1.61e-05	-4.531146	1.894876	-0.2978534	ROM1	retinal outer segment membrane protein 1	ROM1	retinal outer segment membrane protein 1	FALSE
224972_at	4.03e-11	5.52e-12	-7.809668	16.492428	-0.6816562	ROMO1	reactive oxygen species modulator 1	ROMO1	reactive oxygen species modulator 1	FALSE
223609_at	2.67e-09	5.07e-10	6.88149	12.027407	1.1932438	ROPN1L	rhophilin associated tail protein 1 like	ROPN1L	rhophilin associated tail protein 1 like	FALSE
205805_s_at	4.28e-17	1.97e-18	10.753438	31.239057	1.4958363	ROR1	receptor tyrosine kinase like orphan receptor 1	ROR1	receptor tyrosine kinase like orphan receptor 1	FALSE
205578_at	0.0596	0.0417	-2.062423	-5.415115	-0.3922413	ROR2	receptor tyrosine kinase like orphan receptor 2	ROR2	receptor tyrosine kinase like orphan receptor 2	FALSE
226682_at	1.9e-10	2.93e-11	7.470484	14.841473	1.3254581	RORA	RAR related orphan receptor A	RORA	RAR related orphan receptor A	FALSE
206419_at	0.619	0.568	0.573169	-7.347567	0.0538454	RORC	RAR related orphan receptor C	RORC	RAR related orphan receptor C	FALSE
207569_at	7.38e-14	6.24e-15	9.162922	23.22191	1.6160677	ROS1	ROS proto-oncogene 1, receptor tyrosine kinase	ROS1	ROS proto-oncogene 1, receptor tyrosine kinase	FALSE
205191_at	0.048	0.033	2.161888	-5.212547	0.2477276	RP2	retinitis pigmentosa 2 (X-linked recessive)	RP2	RP2 activator of ARL3 GTPase	FALSE
227852_at	3.66e-05	1.43e-05	-4.56226	2.01306	-0.4560514	RP9	retinitis pigmentosa 9 (autosomal dominant)	RP9	RP9 pre-mRNA splicing factor	FALSE
227035_x_at	0.000392	0.000182	-3.886477	-0.42688	-0.2867643	RP9P	retinitis pigmentosa 9 pseudogene	RP9P	RP9 pseudogene	FALSE
201528_at	0.00211	0.00112	-3.355568	-2.13876	-0.3712972	RPA1	replication protein A1	RPA1	replication protein A1	FALSE
209507_at	3.8e-12	4.37e-13	-8.319557	19.006295	-1.1376282	RPA3	replication protein A3	RPA3	replication protein A3	FALSE
1556088_at	4.87e-07	1.38e-07	5.66696	6.521029	0.8659409	RPAIN	RPA interacting protein	RPAIN	RPA interacting protein	FALSE
218441_s_at	0.217	0.175	1.367301	-6.580079	0.1368354	RPAP1	RNA polymerase II associated protein 1	RPAP1	RNA polymerase II associated protein 1	FALSE
222893_s_at	1.25e-06	3.8e-07	-5.435583	5.530908	-0.4896452	RPAP2	RNA polymerase II associated protein 2	RPAP2	RNA polymerase II associated protein 2	FALSE
1557984_s_at	2.76e-06	8.88e-07	-5.238053	4.703559	-1.0079802	RPAP3	RNA polymerase II associated protein 3	RPAP3	RNA polymerase II associated protein 3	FALSE
225040_s_at	5.99e-11	8.51e-12	-7.722089	16.064319	-0.9060802	RPE	ribulose-5-phosphate-3-epimerase	RPE	ribulose-5-phosphate-3-epimerase	FALSE
218462_at	0.0644	0.0454	-2.025789	-5.487515	-0.2431138	RPF1	ribosome production factor 1 homolog	RPF1	ribosome production factor 1 homolog	FALSE
225866_at	1.45e-08	3.13e-09	-6.496888	10.234581	-0.8422419	RPF2	ribosome production factor 2 homolog	RPF2	ribosome production factor 2 homolog	FALSE
207624_s_at	3.38e-23	5.62e-25	13.7973	46.246671	1.28737	RPGR	retinitis pigmentosa GTPase regulator	RPGR	retinitis pigmentosa GTPase regulator	FALSE
213959_s_at	5.63e-05	2.26e-05	-4.444616	1.569032	-0.6956452	RPGRIP1L	RPGRIP1 like	RPGRIP1L	RPGRIP1 like	FALSE
221614_s_at	0.00488	0.00275	3.070201	-2.976015	0.7835961	RPH3AL	rabphilin 3A-like (without C2 domains)	RPH3AL	rabphilin 3A like (without C2 domains)	FALSE
212973_at	0.000112	4.75e-05	-4.251102	0.85578	-0.479792	RPIA	ribose 5-phosphate isomerase A	RPIA	ribose 5-phosphate isomerase A	FALSE
201757_at	4.55e-07	1.28e-07	-5.68347	6.592507	-0.4885362	RPL10///NDUFS5	ribosomal protein L10///NADH:ubiquinone oxidoreductase subunit S5	NDUFS5	NADH:ubiquinone oxidoreductase subunit S5	FALSE
217559_at	9.24e-07	2.74e-07	-5.510827	5.85048	-0.4688756	RPL10L	ribosomal protein L10 like	RPL10L	ribosomal protein L10 like	FALSE
200010_at	0.0691	0.049	1.992468	-5.55233	0.1199101	RPL11	ribosomal protein L11	RPL11	ribosomal protein L11	FALSE
214271_x_at	2.22e-06	7.03e-07	-5.292959	4.93181	-0.3477856	RPL12	ribosomal protein L12	RPL12	ribosomal protein L12	FALSE
1555083_at	7.14e-22	1.46e-23	13.125086	43.002081	1.2369725	RPL13AP17	ribosomal protein L13a pseudogene 17	RPL13AP17	ribosomal protein L13a pseudogene 17	FALSE
219138_at	1.04e-07	2.62e-08	-6.03667	8.146198	-0.4433343	RPL14	ribosomal protein L14	RPL14	ribosomal protein L14	FALSE
221476_s_at	8.4e-12	1.02e-12	8.148878	18.161107	0.6514575	RPL15	ribosomal protein L15	RPL15	ribosomal protein L15	FALSE
224957_at	0.605	0.553	0.595011	-7.334765	0.0604517	RPL17-C18orf32///C18orf32///RPL17	RPL17-C18orf32 readthrough///chromosome 18 open reading frame 32///ribosomal protein L17	C18orf32	chromosome 18 open reading frame 32	FALSE
212270_x_at	0.00133	0.000675	-3.508377	-1.665996	-0.2694085	RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17	RPL17-C18orf32 readthrough///small nucleolar RNA, C/D box 58C///chromosome 18 open reading frame 32///small nucleolar RNA, C/D box 58A///small nucleolar RNA, C/D box 58B///ribosomal protein L17	RPL17	ribosomal protein L17	FALSE
222297_x_at	8.08e-12	9.82e-13	-8.157424	18.203344	-0.4099465	RPL18	ribosomal protein L18	RPL18	ribosomal protein L18	TRUE
200029_at	0.0348	0.0233	-2.304178	-4.907707	-0.1403828	RPL19	ribosomal protein L19	RPL19	ribosomal protein L19	FALSE
200012_x_at	0.0908	0.0663	1.8562	-5.807002	0.0858198	RPL21P28///SNORA27///SNORD102///RPL21	ribosomal protein L21 pseudogene 28///small nucleolar RNA, H/ACA box 27///small nucleolar RNA, C/D box 102///ribosomal protein L21	RPL21	ribosomal protein L21	FALSE
221775_x_at	1.35e-09	2.44e-10	-7.034116	12.749307	-0.303173	RPL22	ribosomal protein L22	RPL22	ribosomal protein L22	FALSE
225541_at	1.69e-13	1.53e-14	-8.98544	22.330539	-1.2650029	RPL22L1	ribosomal protein L22 like 1	RPL22L1	ribosomal protein L22 like 1	FALSE
218830_at	8.13e-14	6.95e-15	-9.141396	23.113716	-0.811752	RPL26L1	ribosomal protein L26 like 1	RPL26L1	ribosomal protein L26 like 1	FALSE
200025_s_at	0.000258	0.000116	-4.010637	0.000581	-0.1503243	RPL27	ribosomal protein L27	RPL27	ribosomal protein L27	FALSE
200823_x_at	0.0018	0.000939	-3.408509	-1.976857	-0.2528585	RPL29	ribosomal protein L29	RPL29	ribosomal protein L29	FALSE
200062_s_at	0.012	0.00728	-2.739035	-3.869541	-0.1263077	RPL30	ribosomal protein L30	RPL30	ribosomal protein L30	FALSE
221593_s_at	0.000416	0.000194	-3.868204	-0.488956	-0.5460267	RPL31	ribosomal protein L31	RPL31	ribosomal protein L31	FALSE
1558969_a_at	4.52e-11	6.27e-12	7.783936	16.366521	0.5332562	RPL32P3	ribosomal protein L32 pseudogene 3	RPL32P3	ribosomal protein L32 pseudogene 3	FALSE
200026_at	0.214	0.171	-1.378395	-6.565024	-0.0732005	RPL34	ribosomal protein L34	RPL34	ribosomal protein L34	FALSE
215208_x_at	9.95e-06	3.52e-06	4.909362	3.366477	0.3010258	RPL35A	ribosomal protein L35a	RPL35A	ribosomal protein L35a	FALSE
231658_x_at	1.72e-10	2.64e-11	-7.491713	14.944222	-0.4632567	RPL36	ribosomal protein L36	RPL36	ribosomal protein L36	TRUE
201132_at	0.443	0.388	0.86686	-7.135772	0.0595963	RPL36A-HNRNPH2///HNRNPH2	RPL36A-HNRNPH2 readthrough///heterogeneous nuclear ribonucleoprotein H2 (H')	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2	FALSE
207585_s_at	0.637	0.586	-0.546098	-7.362775	-0.0406636	RPL36AL	ribosomal protein L36a like	RPL36AL	ribosomal protein L36a like	FALSE
214041_x_at	0.000722	0.000351	-3.700286	-1.049119	-0.3944951	RPL37A	ribosomal protein L37a	RPL37A	ribosomal protein L37a	FALSE
202029_x_at	1.17e-07	2.98e-08	-6.008736	8.021676	-0.3270741	RPL38	ribosomal protein L38	RPL38	ribosomal protein L38	FALSE
210115_at	1.3e-12	1.37e-13	-8.550375	20.154268	-1.8946216	RPL39L	ribosomal protein L39 like	RPL39L	ribosomal protein L39 like	FALSE
213080_x_at	0.0111	0.00668	-2.769527	-3.790896	-0.1233386	RPL5///SNORD21	ribosomal protein L5///small nucleolar RNA, C/D box 21	RPL5	ribosomal protein L5	FALSE
200034_s_at	0.00365	0.00201	-3.171537	-2.68565	-0.1382446	RPL6	ribosomal protein L6	RPL6	ribosomal protein L6	FALSE
239493_at	7.1e-14	5.97e-15	-9.171496	23.265014	-1.106433	RPL7	ribosomal protein L7	RPL7	ribosomal protein L7	FALSE
224738_x_at	4.43e-05	1.75e-05	-4.510026	1.81496	-0.3611316	RPL7L1	ribosomal protein L7 like 1	RPL7L1	ribosomal protein L7 like 1	FALSE
200936_at	9.75e-13	1e-13	-8.612572	20.464478	-0.5641236	RPL8	ribosomal protein L8	RPL8	ribosomal protein L8	FALSE
200763_s_at	0.0321	0.0213	-2.339132	-4.830143	-0.0766444	RPLP1	ribosomal protein lateral stalk subunit P1	RPLP1	ribosomal protein lateral stalk subunit P1	FALSE
200908_s_at	1.28e-06	3.88e-07	-5.430848	5.510877	-0.4689318	RPLP2	ribosomal protein lateral stalk subunit P2	RPLP2	ribosomal protein lateral stalk subunit P2	FALSE
201011_at	6.63e-08	1.61e-08	-6.143093	8.623057	-0.5255347	RPN1	ribophorin I	RPN1	ribophorin I	FALSE
213399_x_at	6.08e-16	3.39e-17	-10.191048	28.404655	-0.8144945	RPN2	ribophorin II	RPN2	ribophorin II	FALSE
204245_s_at	0.789	0.752	-0.316484	-7.462297	-0.0292972	RPP14	ribonuclease P/MRP subunit p14	RPP14	ribonuclease P/MRP subunit p14	FALSE
223415_at	2.02e-06	6.35e-07	-5.316653	5.030719	-0.5958509	RPP25	ribonuclease P/MRP subunit p25	RPP25	ribonuclease P and MRP subunit p25	FALSE
225403_at	2.94e-05	1.13e-05	-4.62117	2.238272	-0.4215338	RPP25L	ribonuclease P/MRP subunit p25 like	RPP25L	ribonuclease P/MRP subunit p25 like	FALSE
203436_at	1.05e-05	3.72e-06	-4.896089	3.31358	-0.3920569	RPP30	ribonuclease P/MRP subunit p30	RPP30	ribonuclease P/MRP subunit p30	FALSE
205562_at	0.000165	7.16e-05	-4.141768	0.462562	-0.4778515	RPP38	ribonuclease P/MRP subunit p38	RPP38	ribonuclease P/MRP subunit p38	FALSE
213427_at	1.17e-16	5.85e-18	-10.537721	30.152741	-1.5615829	RPP40	ribonuclease P/MRP subunit p40	RPP40	ribonuclease P/MRP subunit p40	FALSE
218209_s_at	2.64e-07	7.13e-08	-5.815092	7.166096	-1.0038114	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A	FALSE
225024_at	8.53e-06	2.98e-06	-4.949295	3.526148	-0.4057683	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B	FALSE
226527_at	0.0482	0.0331	-2.159918	-5.216645	-0.2360928	RPRD2	regulation of nuclear pre-mRNA domain containing 2	RPRD2	regulation of nuclear pre-mRNA domain containing 2	FALSE
219370_at	0.0163	0.0102	-2.618676	-4.1726	-0.2963347	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate	RPRM	reprimo, TP53 dependent G2 arrest mediator homolog	FALSE
214001_x_at	2.07e-11	2.7e-12	-7.954374	17.202334	-0.6361489	RPS10	ribosomal protein S10	RPS10	ribosomal protein S10	FALSE
221579_s_at	3.77e-13	3.64e-14	-8.813965	21.471121	-0.7517937	RPS10-NUDT3///NUDT3	RPS10-NUDT3 readthrough///nudix hydrolase 3	NUDT3	nudix hydrolase 3	FALSE
213350_at	0.0051	0.00289	-3.054037	-3.021609	-0.3975949	RPS11	ribosomal protein S11	RPS11	ribosomal protein S11	FALSE
208645_s_at	0.405	0.351	-0.937645	-7.071978	-0.0365697	RPS14	ribosomal protein S14	RPS14	ribosomal protein S14	FALSE
200781_s_at	0.00603	0.00346	-2.994061	-3.189035	-0.1299629	RPS15A	ribosomal protein S15a	RPS15A	ribosomal protein S15a	FALSE
226130_at	0.034	0.0227	2.314336	-4.885276	0.3022895	RPS16	ribosomal protein S16	RPS16	ribosomal protein S16	FALSE
