ID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
79670	0.689634	0.438	0.0882	-0.775689	-0.0684262	1328.89	TUT7	terminal uridylyl transferase 7	TUT7	terminal uridylyl transferase 7	FALSE
780776	0.919394	0.821	0.0618	-0.226203	-0.0139835	396.5	TVP23A	trans-golgi network vesicle protein 23 homolog A	TVP23A	trans-golgi network vesicle protein 23 homolog A	FALSE
51030	0.441319	0.169	0.0726	-1.376939	-0.0999659	2082.67	TVP23B	trans-golgi network vesicle protein 23 homolog B	TVP23B	trans-golgi network vesicle protein 23 homolog B	FALSE
201158	0.377943	0.116	0.0498	-1.571626	-0.0782156	651.6	TVP23C	trans-golgi network vesicle protein 23 homolog C	TVP23C	trans-golgi network vesicle protein 23 homolog C	FALSE
100533496	0.397602	0.131	0.0736	1.50891	0.11106	1290.74	TVP23C-CDRT4	TVP23C-CDRT4 readthrough	TVP23C-CDRT4	TVP23C-CDRT4 readthrough	FALSE
5756	0.451758	0.177	0.0738	-1.351271	-0.0997482	3631.82	TWF1	twinfilin actin binding protein 1	TWF1	twinfilin actin binding protein 1	FALSE
11344	0.191429	0.0205	0.1145	-2.317405	-0.2653542	975.06	TWF2	twinfilin actin binding protein 2	TWF2	twinfilin actin binding protein 2	FALSE
7291	0.223316	0.0322	0.1516	2.141776	0.3247965	76.98	TWIST1	twist family bHLH transcription factor 1	TWIST1	twist family bHLH transcription factor 1	FALSE
56652	0.998056	0.995	0.0671	0.00632	0.0004242	299.08	TWNK	twinkle mtDNA helicase	TWNK	twinkle mtDNA helicase	FALSE
57045	0.926691	0.837	0.0834	0.20519	0.0171075	1088.43	TWSG1	twisted gastrulation BMP signaling modulator 1	TWSG1	twisted gastrulation BMP signaling modulator 1	FALSE
102724397	0.542564	0.263	0.1142	-1.120425	-0.1279222	61.3	TWSG1-DT	TWSG1 divergent transcript	TWSG1-DT	TWSG1 divergent transcript	FALSE
7294	0.439448	0.167	0.1974	1.382372	0.2729423	51.1	TXK	TXK tyrosine kinase	TXK	TXK tyrosine kinase	FALSE
200081	0.636671	0.367	0.0407	-0.902512	-0.03675	4168.5	TXLNA	taxilin alpha	TXLNA	taxilin alpha	FALSE
167838	0.150494	0.0101	0.2121	2.570708	0.5452636	929.67	TXLNB	taxilin beta	TXLNB	taxilin beta	FALSE
55787	0.114314	0.00387	0.0801	2.88895	0.231322	946.94	TXLNG	taxilin gamma	TXLNG	taxilin gamma	FALSE
246126	0.872839	0.734	1.1566	-0.339522	-0.3926856	494.26	TXLNGY	taxilin gamma pseudogene, Y-linked	TXLNGY	taxilin gamma Y-linked (pseudogene)	FALSE
7295	0.0772	0.00115	0.1644	-3.252158	-0.53458	18105.74	TXN	thioredoxin	TXN	thioredoxin	FALSE
25828	0.827312	0.651	0.056	0.452237	0.0253046	3106.94	TXN2	thioredoxin 2	TXN2	thioredoxin 2	FALSE
51061	0.104815	0.00273	0.0892	-2.99675	-0.2671686	2182.57	TXNDC11	thioredoxin domain containing 11	TXNDC11	thioredoxin domain containing 11	FALSE
51060	0.265367	0.0491	0.0485	-1.968009	-0.0955167	2219.08	TXNDC12	thioredoxin domain containing 12	TXNDC12	thioredoxin domain containing 12	FALSE
79770	0.287248	0.06	0.0612	-1.880541	-0.1151798	1489.85	TXNDC15	thioredoxin domain containing 15	TXNDC15	thioredoxin domain containing 15	FALSE
57544	0.822611	0.643	0.0957	-0.463964	-0.0444099	206.51	TXNDC16	thioredoxin domain containing 16	TXNDC16	thioredoxin domain containing 16	FALSE
84817	0.16137	0.0126	0.0977	-2.495767	-0.2437381	1331.15	TXNDC17	thioredoxin domain containing 17	TXNDC17	thioredoxin domain containing 17	FALSE
81567	0.090406	0.00176	0.1237	-3.128672	-0.3870011	2284.53	TXNDC5	thioredoxin domain containing 5	TXNDC5	thioredoxin domain containing 5	FALSE
255220	0.811424	0.625	0.1396	0.489342	0.0683282	56.19	TXNDC8	thioredoxin domain containing 8	TXNDC8	thioredoxin domain containing 8	FALSE
10190	0.481827	0.204	0.062	-1.271024	-0.0787552	1258.71	TXNDC9	thioredoxin domain containing 9	TXNDC9	thioredoxin domain containing 9	FALSE
10628	0.694957	0.444	0.1057	-0.765461	-0.0809082	24707.84	TXNIP	thioredoxin interacting protein	TXNIP	thioredoxin interacting protein	FALSE
9352	0.264206	0.0486	0.064	-1.972051	-0.1261541	2293.84	TXNL1	thioredoxin like 1	TXNL1	thioredoxin like 1	FALSE
10907	0.235178	0.0371	0.0692	-2.084551	-0.1443309	2161.87	TXNL4A	thioredoxin like 4A	TXNL4A	thioredoxin like 4A	FALSE
54957	0.586043	0.307	0.0475	1.020568	0.0484823	530.96	TXNL4B	thioredoxin like 4B	TXNL4B	thioredoxin like 4B	FALSE
7296	0.930367	0.847	0.1314	-0.193428	-0.025408	8392.08	TXNRD1	thioredoxin reductase 1	TXNRD1	thioredoxin reductase 1	FALSE
10587	0.396316	0.13	0.0667	-1.513707	-0.1009742	1131.25	TXNRD2	thioredoxin reductase 2	TXNRD2	thioredoxin reductase 2	FALSE
114112	0.773937	0.56	0.0588	0.583556	0.0343344	370.06	TXNRD3	thioredoxin reductase 3	TXNRD3	thioredoxin reductase 3	FALSE
7297	0.496142	0.216	0.0716	-1.237311	-0.088581	2889.74	TYK2	tyrosine kinase 2	TYK2	tyrosine kinase 2	FALSE
1890	0.845988	0.686	0.2017	0.404392	0.0815815	8298.97	TYMP	thymidine phosphorylase	TYMP	thymidine phosphorylase	FALSE
7298	0.863205	0.717	0.1077	0.362293	0.0390239	436.81	TYMS	thymidylate synthetase	TYMS	thymidylate synthetase	FALSE
494514	0.840436	0.677	0.1521	-0.416496	-0.0633613	23.92	TYMSOS	TYMS opposite strand RNA	TYMSOS	TYMS opposite strand RNA	FALSE
7301	0.079862	0.00128	0.1564	-3.220606	-0.5036677	214.12	TYRO3	TYRO3 protein tyrosine kinase	TYRO3	TYRO3 protein tyrosine kinase	FALSE
7305	0.71119	0.465	0.3889	0.730599	0.2841466	1030.8	TYROBP	transmembrane immune signaling adaptor TYROBP	TYROBP	transmembrane immune signaling adaptor TYROBP	FALSE
219743	0.851412	0.697	0.0698	-0.389274	-0.0271841	1352.82	TYSND1	trypsin like peroxisomal matrix peptidase 1	TYSND1	trypsin like peroxisomal matrix peptidase 1	FALSE
55253	0.776112	0.562	0.0608	0.579301	0.0352127	795.42	TYW1	tRNA-yW synthesizing protein 1 homolog	TYW1	tRNA-yW synthesizing protein 1 homolog	FALSE
441250	0.404708	0.136	0.195	1.489529	0.2904411	160.44	TYW1B	tRNA-yW synthesizing protein 1 homolog B	TYW1B	tRNA-yW synthesizing protein 1 homolog B	FALSE
127253	0.116021	0.00413	0.058	2.868225	0.1663492	654.35	TYW3	tRNA-yW synthesizing protein 3 homolog	TYW3	tRNA-yW synthesizing protein 3 homolog	FALSE
129450	0.452392	0.177	0.0483	-1.348527	-0.0651461	407.59	TYW5	tRNA-yW synthesizing protein 5	TYW5	tRNA-yW synthesizing protein 5	FALSE
7307	0.950908	0.892	0.0608	-0.135827	-0.0082583	1018.72	U2AF1	U2 small nuclear RNA auxiliary factor 1	U2AF1	U2 small nuclear RNA auxiliary factor 1	FALSE
199746	0.830302	0.658	0.1124	-0.443026	-0.0497762	514.12	U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4	U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4	FALSE
11338	0.566687	0.286	0.0464	-1.067338	-0.0495504	3982.8	U2AF2	U2 small nuclear RNA auxiliary factor 2	U2AF2	U2 small nuclear RNA auxiliary factor 2	FALSE
23350	0.215781	0.0293	0.0588	2.179129	0.1281774	2482.93	U2SURP	U2 snRNP associated SURP domain containing	U2SURP	U2 snRNP associated SURP domain containing	FALSE
55075	0.231624	0.0358	0.106	2.099472	0.2225786	2039.6	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats	FALSE
6675	0.660812	0.399	0.0662	-0.842661	-0.0557454	4642.14	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1	FALSE
91373	0.733021	0.496	0.133	0.680973	0.0905561	232.19	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1	FALSE
7317	0.321765	0.0792	0.0721	-1.75561	-0.1266123	10380.15	UBA1	ubiquitin like modifier activating enzyme 1	UBA1	ubiquitin like modifier activating enzyme 1	FALSE
10054	0.999104	0.998	0.0522	0.002773	0.0001447	1991.48	UBA2	ubiquitin like modifier activating enzyme 2	UBA2	ubiquitin like modifier activating enzyme 2	FALSE
9039	0.902408	0.788	0.0536	0.269408	0.0144364	1797.11	UBA3	ubiquitin like modifier activating enzyme 3	UBA3	ubiquitin like modifier activating enzyme 3	FALSE
79876	0.6974	0.447	0.0431	-0.760961	-0.03281	1780.62	UBA5	ubiquitin like modifier activating enzyme 5	UBA5	ubiquitin like modifier activating enzyme 5	FALSE
7311	0.790964	0.586	0.0911	-0.544518	-0.0495892	14032.41	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1	FALSE
55236	0.797638	0.597	0.0911	-0.528072	-0.0480981	1746.1	UBA6	ubiquitin like modifier activating enzyme 6	UBA6	ubiquitin like modifier activating enzyme 6	FALSE
550112	0.806842	0.615	0.0817	-0.503021	-0.0411004	562.18	UBA6-DT	UBA6 divergent transcript	UBA6-DT	UBA6 divergent transcript	FALSE
7318	0.734206	0.498	0.0958	-0.676966	-0.0648792	2670.38	UBA7	ubiquitin like modifier activating enzyme 7	UBA7	ubiquitin like modifier activating enzyme 7	FALSE
10422	0.488922	0.209	0.0855	1.255383	0.1073681	4614.86	UBAC1	UBA domain containing 1	UBAC1	UBA domain containing 1	FALSE
337867	0.205045	0.0251	0.0532	-2.239137	-0.1190604	2218.14	UBAC2	UBA domain containing 2	UBAC2	UBA domain containing 2	FALSE
100289373	0.577971	0.298	0.1426	1.040165	0.1483684	100.73	UBAC2-AS1	UBAC2 antisense RNA 1	UBAC2-AS1	UBAC2 antisense RNA 1	FALSE
124402	0.791939	0.588	0.103	-0.542284	-0.0558383	723.79	UBALD1	UBA like domain containing 1	UBALD1	UBA like domain containing 1	FALSE
283991	0.580963	0.301	0.1105	1.033244	0.1141294	2036.7	UBALD2	UBA like domain containing 2	UBALD2	UBA like domain containing 2	FALSE
51271	0.911221	0.805	0.0614	-0.246827	-0.0151628	1630.53	UBAP1	ubiquitin associated protein 1	UBAP1	ubiquitin associated protein 1	FALSE
390595	0.734749	0.5	0.117	0.674599	0.0789404	361.55	UBAP1L	ubiquitin associated protein 1 like	UBAP1L	ubiquitin associated protein 1 like	FALSE
55833	0.174855	0.0157	0.0593	-2.416565	-0.1433698	1381.81	UBAP2	ubiquitin associated protein 2	UBAP2	ubiquitin associated protein 2	FALSE
9898	0.863176	0.717	0.0481	-0.362448	-0.0174432	3292.77	UBAP2L	ubiquitin associated protein 2 like	UBAP2L	ubiquitin associated protein 2 like	FALSE
53347	0.854823	0.703	0.3258	0.381872	0.1244285	50.14	UBASH3A	ubiquitin associated and SH3 domain containing A	UBASH3A	ubiquitin associated and SH3 domain containing A	FALSE
84959	0.382393	0.119	0.1356	-1.557668	-0.211211	648.95	UBASH3B	ubiquitin associated and SH3 domain containing B	UBASH3B	ubiquitin associated and SH3 domain containing B	FALSE
7314	0.490797	0.212	0.0612	-1.248968	-0.076378	37656.28	UBB	ubiquitin B	UBB	ubiquitin B	FALSE
23666	0.384458	0.121	0.1035	-1.552609	-0.160693	126.5	UBBP4	ubiquitin B pseudogene 4	UBBP4	ubiquitin B pseudogene 4	FALSE
7316	0.699746	0.45	0.0792	-0.755993	-0.0599018	55665.03	UBC	ubiquitin C	UBC	ubiquitin C	FALSE
10537	0.404544	0.136	0.4579	-1.490456	-0.68243	1589.21	UBD	ubiquitin D	UBD	ubiquitin D	FALSE
7319	0.428534	0.158	0.0552	-1.412616	-0.0780017	2609.8	UBE2A	ubiquitin conjugating enzyme E2 A	UBE2A	ubiquitin conjugating enzyme E2 A	FALSE
7320	0.377943	0.116	0.064	1.571467	0.100586	2048.21	UBE2B	ubiquitin conjugating enzyme E2 B	UBE2B	ubiquitin conjugating enzyme E2 B	FALSE
11065	0.137193	0.0075	0.2454	-2.673747	-0.6562418	86.53	UBE2C	ubiquitin conjugating enzyme E2 C	UBE2C	ubiquitin conjugating enzyme E2 C	FALSE
100874260	0.201422	0.0239	0.1293	-2.259072	-0.2919875	245.53	UBE2CP5	ubiquitin conjugating enzyme E2 C pseudogene 5	UBE2CP5	ubiquitin conjugating enzyme E2 C pseudogene 5	FALSE
7321	0.535548	0.255	0.0784	1.13845	0.0892319	662.92	UBE2D1	ubiquitin conjugating enzyme E2 D1	UBE2D1	ubiquitin conjugating enzyme E2 D1	FALSE
7322	0.405467	0.137	0.0425	-1.487899	-0.0632925	2108.35	UBE2D2	ubiquitin conjugating enzyme E2 D2	UBE2D2	ubiquitin conjugating enzyme E2 D2	FALSE
7323	0.618115	0.343	0.0442	0.94896	0.0419306	9146.81	UBE2D3	ubiquitin conjugating enzyme E2 D3	UBE2D3	ubiquitin conjugating enzyme E2 D3	FALSE
105377348	0.767619	0.551	0.0825	0.596932	0.0492493	55.32	UBE2D3-AS1	UBE2D3 antisense RNA 1	UBE2D3-AS1	UBE2D3 antisense RNA 1	FALSE
51619	0.737779	0.505	0.0503	-0.667169	-0.0335393	685.83	UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)	UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)	FALSE
7324	0.533843	0.253	0.0486	-1.142571	-0.0555071	1518.29	UBE2E1	ubiquitin conjugating enzyme E2 E1	UBE2E1	ubiquitin conjugating enzyme E2 E1	FALSE
7325	0.547873	0.268	0.0473	1.107733	0.0524286	582.93	UBE2E2	ubiquitin conjugating enzyme E2 E2	UBE2E2	ubiquitin conjugating enzyme E2 E2	FALSE
10477	0.653088	0.389	0.051	0.861353	0.0439395	1919.07	UBE2E3	ubiquitin conjugating enzyme E2 E3	UBE2E3	ubiquitin conjugating enzyme E2 E3	FALSE
105373772	0.095663	0.00219	0.2179	3.062841	0.6672965	50.67	UBE2E3-DT	UBE2E3 divergent transcript	UBE2E3-DT	UBE2E3 divergent transcript	FALSE
286480	0.805774	0.613	0.0779	0.505492	0.0393714	60.53	UBE2E4P	ubiquitin conjugating enzyme E2 E4 pseudogene	UBE2E4P	ubiquitin conjugating enzyme E2 E4 pseudogene	FALSE
140739	0.459554	0.184	0.07	-1.329244	-0.0930261	885.59	UBE2F	ubiquitin conjugating enzyme E2 F (putative)	UBE2F	ubiquitin conjugating enzyme E2 F (putative)	FALSE
100533179	0.59031	0.312	0.0504	-1.01062	-0.0509	496.29	UBE2F-SCLY	UBE2F-SCLY readthrough (NMD candidate)	UBE2F-SCLY	UBE2F-SCLY readthrough (NMD candidate)	FALSE
7326	0.903028	0.789	0.0437	-0.267545	-0.0116853	1872.68	UBE2G1	ubiquitin conjugating enzyme E2 G1	UBE2G1	ubiquitin conjugating enzyme E2 G1	FALSE
7327	0.434281	0.163	0.0325	1.396508	0.0453348	2896.51	UBE2G2	ubiquitin conjugating enzyme E2 G2	UBE2G2	ubiquitin conjugating enzyme E2 G2	FALSE
7328	0.381511	0.119	0.0807	1.56034	0.1259629	9000.19	UBE2H	ubiquitin conjugating enzyme E2 H	UBE2H	ubiquitin conjugating enzyme E2 H	FALSE
7329	0.953553	0.897	0.0469	0.129278	0.0060676	2282.57	UBE2I	ubiquitin conjugating enzyme E2 I	UBE2I	ubiquitin conjugating enzyme E2 I	FALSE
51465	0.216604	0.0296	0.0939	-2.17578	-0.2043941	2605.45	UBE2J1	ubiquitin conjugating enzyme E2 J1	UBE2J1	ubiquitin conjugating enzyme E2 J1	FALSE
118424	0.319734	0.0778	0.0693	-1.763712	-0.1221779	1623.46	UBE2J2	ubiquitin conjugating enzyme E2 J2	UBE2J2	ubiquitin conjugating enzyme E2 J2	FALSE
3093	0.30413	0.069	0.0601	-1.818207	-0.109344	2094.19	UBE2K	ubiquitin conjugating enzyme E2 K	UBE2K	ubiquitin conjugating enzyme E2 K	FALSE
7332	0.24936	0.0427	0.057	-2.026559	-0.1156147	3265.81	UBE2L3	ubiquitin conjugating enzyme E2 L3	UBE2L3	ubiquitin conjugating enzyme E2 L3	FALSE
9246	0.647309	0.381	0.2501	-0.876053	-0.2191284	2975.87	UBE2L6	ubiquitin conjugating enzyme E2 L6	UBE2L6	ubiquitin conjugating enzyme E2 L6	FALSE
9040	0.685677	0.433	0.067	-0.78479	-0.0526007	1745.16	UBE2M	ubiquitin conjugating enzyme E2 M	UBE2M	ubiquitin conjugating enzyme E2 M	FALSE
606551	0.528612	0.248	0.0999	-1.155043	-0.1153616	42.05	UBE2MP1	ubiquitin conjugating enzyme E2 M pseudogene 1	UBE2MP1	ubiquitin conjugating enzyme E2 M pseudogene 1	FALSE
7334	0.381482	0.119	0.0588	-1.560841	-0.0918015	2721.34	UBE2N	ubiquitin conjugating enzyme E2 N	UBE2N	ubiquitin conjugating enzyme E2 N	FALSE
63893	0.961907	0.915	0.0511	0.107065	0.0054709	1140.94	UBE2O	ubiquitin conjugating enzyme E2 O	UBE2O	ubiquitin conjugating enzyme E2 O	FALSE
55585	0.723645	0.482	0.0369	-0.702509	-0.0259229	2328.18	UBE2Q1	ubiquitin conjugating enzyme E2 Q1	UBE2Q1	ubiquitin conjugating enzyme E2 Q1	FALSE
100874097	0.967239	0.926	0.062	0.09225	0.0057198	131.94	UBE2Q1-AS1	UBE2Q1 antisense RNA 1	UBE2Q1-AS1	UBE2Q1 antisense RNA 1	FALSE
92912	0.525978	0.245	0.0767	-1.162932	-0.0891539	1521.11	UBE2Q2	ubiquitin conjugating enzyme E2 Q2	UBE2Q2	ubiquitin conjugating enzyme E2 Q2	FALSE
388165	0.78542	0.577	0.227	0.557358	0.1265268	13.35	UBE2Q2P1	UBE2Q2 pseudogene 1	UBE2Q2P1	UBE2Q2 pseudogene 1	FALSE
100128108	0.620366	0.345	0.2092	0.943404	0.1973461	9.25	UBE2Q2P13	UBE2Q2 pseudogene 13	UBE2Q2P13	UBE2Q2 pseudogene 13	FALSE
100134869	0.573156	0.293	0.126	-1.05101	-0.1324156	80.43	UBE2Q2P2	UBE2Q2 pseudogene 2	UBE2Q2P2	UBE2Q2 pseudogene 2	FALSE
134111	0.11047	0.00335	0.2938	2.934009	0.8619151	58.64	UBE2QL1	ubiquitin conjugating enzyme E2 Q family like 1	UBE2QL1	ubiquitin conjugating enzyme E2 Q family like 1	FALSE
54926	0.801502	0.606	0.0625	-0.51648	-0.0322682	1985.86	UBE2R2	ubiquitin conjugating enzyme E2 R2	UBE2R2	ubiquitin conjugating enzyme E2 R2	FALSE
27338	0.419214	0.148	0.1031	-1.445842	-0.1490441	858.42	UBE2S	ubiquitin conjugating enzyme E2 S	UBE2S	ubiquitin conjugating enzyme E2 S	FALSE
29089	0.247441	0.0421	0.1271	-2.032085	-0.2582429	228.12	UBE2T	ubiquitin conjugating enzyme E2 T	UBE2T	ubiquitin conjugating enzyme E2 T	FALSE
148581	0.339849	0.0907	0.2872	1.691633	0.4859075	11.61	UBE2U	ubiquitin conjugating enzyme E2 U	UBE2U	ubiquitin conjugating enzyme E2 U	FALSE
7335	0.475562	0.198	0.0635	-1.287875	-0.0818095	1903.84	UBE2V1	ubiquitin conjugating enzyme E2 V1	UBE2V1	ubiquitin conjugating enzyme E2 V1	FALSE
7336	0.704238	0.456	0.0596	-0.746121	-0.0444901	1608.74	UBE2V2	ubiquitin conjugating enzyme E2 V2	UBE2V2	ubiquitin conjugating enzyme E2 V2	FALSE
55284	0.97539	0.944	0.0612	0.069907	0.0042808	1057.54	UBE2W	ubiquitin conjugating enzyme E2 W	UBE2W	ubiquitin conjugating enzyme E2 W	FALSE
65264	0.614488	0.338	0.0596	-0.957194	-0.0570684	4409.48	UBE2Z	ubiquitin conjugating enzyme E2 Z	UBE2Z	ubiquitin conjugating enzyme E2 Z	FALSE
7337	0.501107	0.22	0.0472	1.227087	0.0578642	2335.34	UBE3A	ubiquitin protein ligase E3A	UBE3A	ubiquitin protein ligase E3A	FALSE
89910	0.523164	0.241	0.038	1.172708	0.0445554	1992.94	UBE3B	ubiquitin protein ligase E3B	UBE3B	ubiquitin protein ligase E3B	FALSE
9690	0.888447	0.763	0.0517	-0.301197	-0.0155716	2362.42	UBE3C	ubiquitin protein ligase E3C	UBE3C	ubiquitin protein ligase E3C	FALSE
90025	0.205616	0.0254	0.1073	2.234662	0.2397233	607.39	UBE3D	ubiquitin protein ligase E3D	UBE3D	ubiquitin protein ligase E3D	FALSE
9354	0.77836	0.567	0.0422	-0.573025	-0.0241841	2526.79	UBE4A	ubiquitination factor E4A	UBE4A	ubiquitination factor E4A	FALSE
10277	0.792363	0.589	0.0545	-0.540306	-0.0294666	1377.78	UBE4B	ubiquitination factor E4B	UBE4B	ubiquitination factor E4B	FALSE
56061	0.822974	0.644	0.0434	-0.46238	-0.0200867	2004.06	UBFD1	ubiquitin family domain containing 1	UBFD1	ubiquitin family domain containing 1	FALSE
29914	0.838797	0.672	0.0576	-0.423253	-0.0243777	578.23	UBIAD1	UbiA prenyltransferase domain containing 1	UBIAD1	UbiA prenyltransferase domain containing 1	FALSE
5412	0.759396	0.539	0.0694	0.613758	0.0426021	4362.78	UBL3	ubiquitin like 3	UBL3	ubiquitin like 3	FALSE
8266	0.426216	0.155	0.0847	-1.421535	-0.1203467	1107.27	UBL4A	ubiquitin like 4A	UBL4A	ubiquitin like 4A	FALSE
59286	0.666162	0.405	0.065	-0.832288	-0.0540992	4668.63	UBL5	ubiquitin like 5	UBL5	ubiquitin like 5	FALSE
84993	0.544097	0.264	0.0615	-1.116219	-0.0686955	1127.14	UBL7	ubiquitin like 7	UBL7	ubiquitin like 7	FALSE
440288	0.582468	0.303	0.0624	-1.030122	-0.0642403	105.96	UBL7-DT	UBL7 divergent transcript	UBL7-DT	UBL7 divergent transcript	FALSE
134510	0.932101	0.85	0.0491	0.188522	0.0092598	1496.81	UBLCP1	ubiquitin like domain containing CTD phosphatase 1	UBLCP1	ubiquitin like domain containing CTD phosphatase 1	FALSE
29855	0.848291	0.69	0.0554	-0.398797	-0.0220978	2592.93	UBN1	ubinuclein 1	UBN1	ubinuclein 1	FALSE
254048	0.294162	0.0633	0.0527	1.856768	0.097922	1750.73	UBN2	ubinuclein 2	UBN2	ubinuclein 2	FALSE
22888	0.938326	0.862	0.0768	-0.173399	-0.013322	540.57	UBOX5	U-box domain containing 5	UBOX5	U-box domain containing 5	FALSE
100134015	0.684249	0.431	0.101	-0.787677	-0.0795659	70.32	UBOX5-AS1	UBOX5 antisense RNA 1	UBOX5-AS1	UBOX5 antisense RNA 1	FALSE
7342	0.489612	0.21	0.0571	-1.254019	-0.0716194	1954.69	UBP1	upstream binding protein 1	UBP1	upstream binding protein 1	FALSE
29979	0.550581	0.27	0.0569	-1.101948	-0.0626925	3245.25	UBQLN1	ubiquilin 1	UBQLN1	ubiquilin 1	FALSE
105376114	0.517995	0.235	0.1085	1.186387	0.1286899	195.55	UBQLN1-AS1	UBQLN1 antisense RNA 1	UBQLN1-AS1	UBQLN1 antisense RNA 1	FALSE
29978	0.953453	0.897	0.0405	-0.130012	-0.0052594	1656.42	UBQLN2	ubiquilin 2	UBQLN2	ubiquilin 2	FALSE
56893	0.23817	0.038	0.091	-2.074625	-0.1888365	1496.76	UBQLN4	ubiquilin 4	UBQLN4	ubiquilin 4	FALSE
143630	0.366758	0.108	0.1632	1.605262	0.2619737	65.34	UBQLNL	ubiquilin like	UBQLNL	ubiquilin like	FALSE
197131	0.862136	0.715	0.08	0.364527	0.0291699	1311.77	UBR1	ubiquitin protein ligase E3 component n-recognin 1	UBR1	ubiquitin protein ligase E3 component n-recognin 1	FALSE
23304	0.775889	0.562	0.0523	0.580072	0.0303487	1880.19	UBR2	ubiquitin protein ligase E3 component n-recognin 2	UBR2	ubiquitin protein ligase E3 component n-recognin 2	FALSE
130507	0.786678	0.58	0.0637	-0.553839	-0.0352709	1383.5	UBR3	ubiquitin protein ligase E3 component n-recognin 3	UBR3	ubiquitin protein ligase E3 component n-recognin 3	FALSE
23352	0.646363	0.379	0.0443	-0.878927	-0.0389426	5491.35	UBR4	ubiquitin protein ligase E3 component n-recognin 4	UBR4	ubiquitin protein ligase E3 component n-recognin 4	FALSE
51366	0.425138	0.154	0.0647	1.424307	0.0921428	3931.91	UBR5	ubiquitin protein ligase E3 component n-recognin 5	UBR5	ubiquitin protein ligase E3 component n-recognin 5	FALSE
101927221	0.382927	0.12	0.1047	1.556358	0.1628789	54.91	UBR5-DT	UBR5 divergent transcript	UBR5-DT	UBR5 divergent transcript	FALSE
55148	0.735177	0.501	0.0403	0.673702	0.0271713	1192.35	UBR7	ubiquitin protein ligase E3 component n-recognin 7	UBR7	ubiquitin protein ligase E3 component n-recognin 7	FALSE
80019	0.740493	0.51	0.0712	0.659027	0.0469454	1389.54	UBTD1	ubiquitin domain containing 1	UBTD1	ubiquitin domain containing 1	FALSE
92181	0.827312	0.651	0.0643	-0.452186	-0.0290654	737.17	UBTD2	ubiquitin domain containing 2	UBTD2	ubiquitin domain containing 2	FALSE
7343	0.738714	0.507	0.0393	0.663504	0.026065	3721.88	UBTF	upstream binding transcription factor	UBTF	upstream binding transcription factor	FALSE
51035	0.855313	0.704	0.0445	-0.379864	-0.0169035	3063.5	UBXN1	UBX domain protein 1	UBXN1	UBX domain protein 1	FALSE
127733	0.220324	0.0311	0.1282	2.15558	0.2763221	10775.17	UBXN10	UBX domain protein 10	UBXN10	UBX domain protein 10	FALSE
101928017	0.827378	0.651	0.1823	-0.451938	-0.0824076	21.6	UBXN10-AS1	replaced by ID 391013	UBXN10-AS1	replaced by ID 391013	TRUE
91544	0.649579	0.384	0.1166	0.87134	0.1015718	8642.68	UBXN11	UBX domain protein 11	UBXN11	UBX domain protein 11	FALSE
